facility_id,aspen_facid,status,certification_type,county,fips_county_code,participation_date,approval_date,type_of_care,critical_access,facility_name,address,city,zip,latitude,longitude,contact_email,contact_phone,num_beds,in_psps_zone,in_fire_zone,in_earthquake_zone,proximity_to_dispatch_center,outage_likelihood_score,google_map_link
20000111,CA020000111,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,39170.0,45377.0,,,JONES CONVALESCENT HOSPITAL,524 CALLAN AVENUE,SAN LEANDRO,94577,37.727532,-122.151132,DELLA.DELEON@HYCARE.NET,(510) 483-6200,25,,,,,,"https://www.google.com/maps/search/?api=1&query=37.727532,-122.151132"
20000112,CA020000112,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,24551.0,45523.0,,,KYAKAMEENA CARE CENTER,2131 CARLETON STREET,BERKELEY,94704,37.861713,-122.2652025,SEYNA.SMITH@KYAKAMEENAHC.NET,,60,,,,,,"https://www.google.com/maps/search/?api=1&query=37.861713,-122.2652025"
20000114,CA020000114,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,29037.0,45649.0,CCRC,,LAKE PARK HEALTHCARE CENTER,1850 ALICE STREET,OAKLAND,94612,37.805301,-122.263947,ADAMB@ASPENHEALTH.COM,(510) 589-2326,35,,,,,,"https://www.google.com/maps/search/?api=1&query=37.805301,-122.263947"
20000115,CA020000115,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,24473.0,45545.0,,,OAKLAND HEALTHCARE & WELLNESS CENTER,3030 WEBSTER STREET,OAKLAND,94609,37.81935,-122.262993,ADMINISTRATOR@OAKLANDHC.COM,(510) 250-8000,98,,,,,,"https://www.google.com/maps/search/?api=1&query=37.81935,-122.262993"
20000116,CA020000116,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,26543.0,45394.0,,,EAST BAY POST-ACUTE,20259 LAKE CHABOT ROAD,CASTRO VALLEY,94546,37.696851,-122.0872005,ABE.OYLER@VALLEYPOINTEHC.COM,(510) 351-3700,91,,,,,,"https://www.google.com/maps/search/?api=1&query=37.696851,-122.0872005"
20000119,CA020000119,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,33674.0,45580.0,,,REDWOOD HEALTHCARE CENTER LLC,3145 HIGH STREET,OAKLAND,94619,37.785627,-122.199309,ADMINISTRATOR@REDWOODHCC.COM,(510) 533-9970,44,,,,,,"https://www.google.com/maps/search/?api=1&query=37.785627,-122.199309"
20000123,CA020000123,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,24473.0,45523.0,,,SAGE POST ACUTE,1832 B STREET,HAYWARD,94541,37.682577,-122.0675895,RRAJ@OAKRHEEM.COM,(925) 518-2334,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.682577,-122.0675895"
20000124,CA020000124,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,32618.0,45642.0,,,FRUITVALE HEALTHCARE CENTER,3020 EAST 15TH STREET,OAKLAND,94601,37.779705,-122.226822,NICHOLAS.PERSINGER@MARINERHEALTHCARE.COM,(510) 295-7668,140,,,,,,"https://www.google.com/maps/search/?api=1&query=37.779705,-122.226822"
20000125,CA020000125,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,33798.0,45406.0,,,GARFIELD NEUROBEHAVIORAL CENTER,1451 28TH AVENUE,OAKLAND,94601,37.780848,-122.229468,CDANBY@TELECARECORP.COM,(510) 261-9191,96,,,,,,"https://www.google.com/maps/search/?api=1&query=37.780848,-122.229468"
20000128,CA02000128,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,38461.0,45692.0,,,ELMWOOD CARE CENTER,2829 SHATTUCK AVENUE,BERKELEY,94705,37.85742,-122.266035,GABBI.KAUR@ELMWOODHC.NET,(510) 665-2800,77,,,,,,"https://www.google.com/maps/search/?api=1&query=37.85742,-122.266035"
20000129,CA020000129,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,35977.0,,,,CRESTWOOD TREATMENT CENTER,2171 MOWRY AVENUE,FREMONT,94538,37.558332,-121.9826025,KHANS@CBHI.NET,(510) 793-8383,88,,,,,,"https://www.google.com/maps/search/?api=1&query=37.558332,-121.9826025"
20000132,CA020000132,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,27061.0,45394.0,,,FREMONT HEALTHCARE CENTER,39022 PRESIDIO WAY,FREMONT,94538,37.544454,-121.9908645,ESPENITO.CARAMBA@MARINERHEALTHCARE.COM,(510) 792-3743,115,,,,,,"https://www.google.com/maps/search/?api=1&query=37.544454,-121.9908645"
20000133,CA020000133,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,33949.0,45618.0,SUBACUTE - ADULT,,DRIFTWOOD HEALTHCARE CENTER - HAYWARD,19700 HESPERIAN BOULEVARD,HAYWARD,94541,37.668384,-122.118678,ERIKA.AGAPAY@MARINERHEALTHCARE.COM,(510) 785-2880,88,,,,,,"https://www.google.com/maps/search/?api=1&query=37.668384,-122.118678"
20000135,CA0200000135,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,39626.0,,SUBACUTE - ADULT,,BAY AREA HEALTHCARE CENTER,1833 10TH AVENUE,OAKLAND,94606,37.795338,-122.2459065,SMA@BAYAREAHC.COM,(510) 536-6512,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.795338,-122.2459065"
20000274,CA020000274,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,32399.0,45618.0,,,THE REHABILITATION CENTER OF OAKLAND,210 40TH STREET WAY,OAKLAND,94611,37.82695537,-122.2549127,ADMINISTRATOR@OAKLANDREHABCENTER.COM,(510) 658-2041,70,,,,,,"https://www.google.com/maps/search/?api=1&query=37.82695537,-122.2549127"
20000275,CA020000275,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,27030.0,45646.0,,,WASHINGTON CENTER,14766 WASHINGTON AVENUE,SAN LEANDRO,94578,37.697724,-122.139018,ADMINISTRATOR@WASHINGTONCENTER.COM,(510) 352-2211,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.697724,-122.139018"
20000276,CA020000276,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,32568.0,45695.0,,,CANYON CREEK POST-ACUTE,22103 REDWOOD ROAD,CASTRO VALLEY,94546,37.686411,-122.0745375,ERIC.CORPUZ@LINKSHEALTH.COM,(510) 537-8848,70,,,,,,"https://www.google.com/maps/search/?api=1&query=37.686411,-122.0745375"
20000277,CA020000277,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,26542.0,,,,BAY MARINA POST ACUTE,2919 FRUITVALE AVENUE,OAKLAND,94602,37.793709,-122.2196355,ADMINISTRATOR@WHCOAKLAND.COM,(510) 261-8564,94,,,,,,"https://www.google.com/maps/search/?api=1&query=37.793709,-122.2196355"
20000808,CA020000808,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,34612.0,45601.0,"STP, 97 BEDS",,MORTON BAKAR CENTER,494 BLOSSOM WAY,HAYWARD,94541,37.678851,-122.103999,MGTHOMPSON@TELECORP.COM,(510) 582-7676,97,,,,,,"https://www.google.com/maps/search/?api=1&query=37.678851,-122.103999"
20000880,CA020000880,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,34256.0,45329.0,,,OAKLAND HEIGHTS NURSING AND REHABILITATION,2361 EAST 29TH STREET,OAKLAND,94606,37.794726,-122.2252155,ADAMB@ASPENHEALTH.COM,(510) 488-0420,48,,,,,,"https://www.google.com/maps/search/?api=1&query=37.794726,-122.2252155"
20001250,CA020001250,OPEN,LICENSED AND CERTIFIED,ALAMEDA,6001,36909.0,45684.0,,,BELLAKEN SKILLED NURSING CENTER,2780 26TH AVENUE,OAKLAND,94601,37.793313,-122.221305,INFO@BELLAKEN.COM,(510) 536-1838,61,,,,,,"https://www.google.com/maps/search/?api=1&query=37.793313,-122.221305"
30000004,CA030000004,OPEN,LICENSED AND CERTIFIED,PLACER,6061,25559.0,45610.0,SUBACUTE - ADULT,,ROSEVILLE POINT HEALTH & WELLNESS CENTER,600 SUNRISE AVENUE,ROSEVILLE,95661,38.737467,-121.272435,ADMINISTRATOR@ROSEVILLEHC.COM,(916) 782-3131,98,,,,,,"https://www.google.com/maps/search/?api=1&query=38.737467,-121.272435"
30000005,CA030000005,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,25615.0,45729.0,,,COLLEGE OAK NURSING AND REHABILITATION CENTER,4635 COLLEGE OAK DRIVE,SACRAMENTO,95841,38.64969,-121.3513875,CMCCONNELL@CYPRESSH.COM,(916) 481-7434,120,,,,,,"https://www.google.com/maps/search/?api=1&query=38.64969,-121.3513875"
30000011,CA030000011,OPEN,LICENSED AND CERTIFIED,PLACER,6061,26877.0,45604.0,,,ROCK CREEK CARE CENTER,260 RACETRACK STREET,AUBURN,95603,38.890656,-121.0779495,BLAKE.DRAPER@ROCKCREEKCA.COM,(530) 885-7051,84,,,,,,"https://www.google.com/maps/search/?api=1&query=38.890656,-121.0779495"
30000012,CA030000012,OPEN,LICENSED AND CERTIFIED,CALAVERAS,6009,28307.0,,,,GOLDEN SAN ANDREAS CARE CENTER,900 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,38.18943,-120.668841,157_ADMINISTRATOR@AVALONHEALTHCARE.COM,(209) 754-3823,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.18943,-120.668841"
30000013,CA030000013,OPEN,LICENSED AND CERTIFIED,PLACER,6061,35004.0,45576.0,,,AUBURN RAVINE HEALTHCARE CENTER,750 AUBURN RAVINE ROAD,AUBURN,95603,38.91204,-121.074201,BRANDON@CYPRESSH.COM,(530) 823-6131,59,,,,,,"https://www.google.com/maps/search/?api=1&query=38.91204,-121.074201"
30000016,CA030000016,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,32568.0,45575.0,,,NORTH STARR POSTACUTE CARE,180 STARR AVE,TURLOCK,95380,37.502145,-120.8468565,ADMINISTRATOR@VISTADELSOLPOSTACUTE.COM,(209) 632-1075,31,,,,,,"https://www.google.com/maps/search/?api=1&query=37.502145,-120.8468565"
30000019,CA030000019,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,32874.0,45574.0,,,NORTH POINTE CARE CENTER,500 JESSIE AVENUE,SACRAMENTO,95838,38.643435,-121.454145,JUDD.COCKETT@PACS.COM,(808) 253-8833,161,,,,,,"https://www.google.com/maps/search/?api=1&query=38.643435,-121.454145"
30000023,CA030000023,OPEN,LICENSED AND CERTIFIED,TUOLUMNE,6109,31327.0,45455.0,,,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 6),179 SOUTH FAIRVIEW LANE,SONORA,95370,37.979613,-120.39084,,(209) 536-3779,32,,,,,,"https://www.google.com/maps/search/?api=1&query=37.979613,-120.39084"
30000024,CA030000024,OPEN,LICENSED AND CERTIFIED,PLACER,6061,26846.0,,,,WESTVIEW HEALTHCARE CENTER,12225 SHALE RIDGE LANE,AUBURN,95602,38.953107,-121.0946535,SEAN.HARRIS@WESTVIEWHEALTH.COM,(530) 885-7511,205,,,,,,"https://www.google.com/maps/search/?api=1&query=38.953107,-121.0946535"
30000028,CA030000028,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,26301.0,45419.0,,,MISSION CARMICHAEL HEALTHCARE CENTER,3630 MISSION AVENUE,CARMICHAEL,95608,38.630925,-121.354353,ADMIN@MISSIONCARMICHAEL.COM,(916) 488-1580,135,,,,,,"https://www.google.com/maps/search/?api=1&query=38.630925,-121.354353"
30000046,CA030000046,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,24473.0,45644.0,,,WINDSOR EL CAMINO CARE CENTER,2540 CARMICHAEL WAY,CARMICHAEL,95608,38.611062,-121.3269975,ADMINISTRATOR@WINDSORELCAMINO.COM,(916) 482-0465,178,,,,,,"https://www.google.com/maps/search/?api=1&query=38.611062,-121.3269975"
30000047,CA030000047,OPEN,LICENSED AND CERTIFIED,EL DORADO,6017,26846.0,45666.0,,,WESTERN SLOPE HEALTH CENTER,3280 WASHINGTON STREET,PLACERVILLE,95667,38.722491,-120.789999,DEVIN.HAMPTON@WESTERNSLOPEHC.COM,(530) 622-6842,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.722491,-120.789999"
30000050,CA030000050,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,24473.0,,,,MAIN WEST POSTACUTE CARE,812 W MAIN ST,TURLOCK,95380,37.492227,-120.8585655,ADMINISTRATOR@VISTADELSOLPOSTACUTE.COM,(209) 667-2828,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.492227,-120.8585655"
30000053,CA030000053,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,28551.0,45730.0,,,MANZANITA HEALTHCARE CENTER,5318 MANZANITA AVENUE,CARMICHAEL,95608,38.663964,-121.3269615,ZTYSON@CYPRESSH.COM,,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.663964,-121.3269615"
30000060,CA030000060,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,24473.0,,,,FOLSOM CARE CENTER,510 MILL STREET,FOLSOM,95630,38.679282,-121.168251,FCH510@ATT.NET,(916) 985-3641,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.679282,-121.168251"
30000063,CA030000063,OPEN,LICENSED AND CERTIFIED,EL DORADO,6017,31023.0,45601.0,,,GOLD COUNTRY HEALTH CENTER,4301 GOLDEN CENTER DRIVE,PLACERVILLE,95667,38.70711,-120.828438,DOUG@CYPRESSH.COM,(916) 761-7769,68,,,,,,"https://www.google.com/maps/search/?api=1&query=38.70711,-120.828438"
30000066,CA030000066,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,28399.0,45485.0,,,CERES POSTACUTE CARE,1711 RICHLAND AVE,CERES,95307,37.604196,-120.966975,ADMINISTRATOR@VISTADELSOLPOSTACUTE.COM,(209) 537-4581,46,,,,,,"https://www.google.com/maps/search/?api=1&query=37.604196,-120.966975"
30000067,CA030000067,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,27364.0,45616.0,SUBACUTE - ADULT,,SACRAMENTO POST-ACUTE,5255 HEMLOCK STREET,SACRAMENTO,95841,38.662884,-121.341969,JEFF.BARBIERI@SACPOSTACUTE.COM,(916) 331-4590,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.662884,-121.341969"
30000071,CA030000071,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,30498.0,45623.0,,,FAIR OAKS HEALTHCARE CENTER,11300 FAIR OAKS BOULEVARD,FAIR OAKS,95628,38.657241,-121.263516,AJACKSON@CYPRESSH.COM,(760) 846-8253,149,,,,,,"https://www.google.com/maps/search/?api=1&query=38.657241,-121.263516"
30000074,CA030000074,OPEN,LICENSED AND CERTIFIED,AMADOR,6005,25692.0,45609.0,,,KIT CARSON NURSING & REHABILITATION CENTER,811 COURT STREET,JACKSON,95642,38.353428,-120.7672605,ADMIN@KITCARSONNR.COM,(209) 223-2231,199,,,,,,"https://www.google.com/maps/search/?api=1&query=38.353428,-120.7672605"
30000076,CA030000076,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,29342.0,45695.0,,,RIVER POINTE POST-ACUTE,6041 FAIR OAKS BOULEVARD,CARMICHAEL,95608,38.611422,-121.3295175,SEAN.KIMBALL@LINKSHEALTH.COM,(916) 483-8103,112,,,,,,"https://www.google.com/maps/search/?api=1&query=38.611422,-121.3295175"
30000079,CA030000079,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,25965.0,,,,OAKDALE NURSING AND REHABILITATION CENTER,275 S OAK AVE,OAKDALE,95361,37.759212,-120.8603205,DHIATT@OVHD.COM,(209) 848-4159,115,,,,,,"https://www.google.com/maps/search/?api=1&query=37.759212,-120.8603205"
30000085,CA030000085,OPEN,LICENSED AND CERTIFIED,EL DORADO,6017,27942.0,45638.0,,,THE PINES AT PLACERVILLE HEALTHCARE CENTER,1040 MARSHALL WAY,PLACERVILLE,95667,38.725533,-120.7927305,COLBY.HOLLINGSWORTH@PINESATPLACERVILLE.COM,(530) 622-3400,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.725533,-120.7927305"
30000088,CA030000088,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,24473.0,,,,RIVERBANK POST-ACUTE,2649 TOPEKA ST,RIVERBANK,95367,37.737324,-120.948255,CMARCHESCHI@LINKSHEALTH.COM,(209) 869-2568,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.737324,-120.948255"
30000090,CA030000090,OPEN,LICENSED AND CERTIFIED,PLACER,6061,24887.0,45450.0,,,ROSEVILLE CARE CENTER,1161 CIRBY WAY,ROSEVILLE,95661,38.730132,-121.274541,DAVID.TERRY@ROSEVILLECARECENTER.COM,(916) 782-1238,210,,,,,,"https://www.google.com/maps/search/?api=1&query=38.730132,-121.274541"
30000096,CA030000096,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,25416.0,45547.0,,,SAN LUIS CARE CENTER,709 N ST,NEWMAN,95360,37.3221,-121.0247595,155_ADMINISTRATOR@AVALONHEALTHCARE.COM,(209) 862-2862,71,,,,,,"https://www.google.com/maps/search/?api=1&query=37.3221,-121.0247595"
30000105,CA030000105,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,26954.0,45503.0,,,WHITNEY OAKS CARE CENTER,3529 WALNUT AVENUE,CARMICHAEL,95608,38.629179,-121.3466355,ABE.OLSON@WHITNEYOAKSCC.COM,(916) 488-8601,126,,,,,,"https://www.google.com/maps/search/?api=1&query=38.629179,-121.3466355"
30000160,CA030000160,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,35794.0,45713.0,,,WINDSOR CARE CENTER OF SACRAMENTO,501 JESSIE AVENUE,SACRAMENTO,95838,38.64447,-121.453497,ADMINISTRATOR@WINDSORSACRAMENTO.COM,(916) 922-8855,128,,,,,,"https://www.google.com/maps/search/?api=1&query=38.64447,-121.453497"
30000165,CA030000165,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,41891.0,45485.0,,,MOUNTAIN MANOR SENIOR RESIDENCE,6101 FAIR OAKS BOULEVARD,CARMICHAEL,95608,38.612079,-121.329297,DARRELLP@MOUNTAIN-MANOR.COM,(916) 488-7211,47,,,,,,"https://www.google.com/maps/search/?api=1&query=38.612079,-121.329297"
30000280,CA030000280,OPEN,LICENSED AND CERTIFIED,PLACER,6061,31566.0,45685.0,,,AUBURN OAKS CARE CENTER,3400 BELL ROAD,AUBURN,95603,38.942316,-121.109958,JORIN.LARSEN@AUBURNOAKSCC.COM,(530) 888-6257,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.942316,-121.109958"
30000288,CA030000288,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,31680.0,45580.0,,,TURLOCK NURSING AND REHABILITATION CENTER,1111 E TUOLUMNE RD,TURLOCK,95382,37.515294,-120.8365155,TURLOCKSNFREG@COVENANTCARE.COM,(209) 632-7577,144,,,,,,"https://www.google.com/maps/search/?api=1&query=37.515294,-120.8365155"
30000530,CA030000530,OPEN,LICENSED AND CERTIFIED,PLACER,6061,28764.0,,,,OAK RIDGE HEALTHCARE CENTER,310 OAK RIDGE DRIVE,ROSEVILLE,95661,38.741886,-121.270095,JEFFSMITH@CYPRESSH.COM,(909) 489-1984,67,,,,,,"https://www.google.com/maps/search/?api=1&query=38.741886,-121.270095"
30000560,CA030000560,OPEN,LICENSED AND CERTIFIED,PLACER,6061,37728.0,45414.0,,,PINE CREEK CARE CENTER,1139 CIRBY WAY,ROSEVILLE,95661,38.730132,-121.2752115,ROMAN.ANDRUS@PINECREEKCA.COM,(916) 782-7007,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.730132,-121.2752115"
30000589,CA030000589,OPEN,LICENSED AND CERTIFIED,PLACER,6061,32527.0,,,,LINCOLN MEADOWS CARE CENTER,1550 3RD STREET,LINCOLN,95648,38.889369,-121.3047495,RUSTY.BLANKENFELD@LINCOLNMEADOWSCC.COM,(916) 645-7761,97,,,,,,"https://www.google.com/maps/search/?api=1&query=38.889369,-121.3047495"
30000820,CA030000820,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,32509.0,,,,CITRUS HEIGHTS POST ACUTE,7807 UPLANDS WAY,CITRUS HEIGHTS,95610,38.667393,-121.2750135,TERRI.BALLESTEROS@CITRUSHEIGHTSPA.COM,(916) 967-2929,162,,,,,,"https://www.google.com/maps/search/?api=1&query=38.667393,-121.2750135"
30000854,CA030000854,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,32577.0,,,,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,8151 BRUCEVILLE ROAD,SACRAMENTO,95823,38.461554,-121.4167635,LESHUN.TYSON@DIGNITYHEALTH.ORG,(916) 423-6000,171,,,,,,"https://www.google.com/maps/search/?api=1&query=38.461554,-121.4167635"
30001004,CA030001004,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,33310.0,45695.0,,,AMERICAN RIVER CENTER,3900 GARFIELD AVENUE,CARMICHAEL,95608,38.635947,-121.3360605,ADMINISTRATOR@AMERICANRIVERCC.COM,(916) 481-6455,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.635947,-121.3360605"
30001131,CA030001131,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,34078.0,45693.0,CCRC,,ESKATON VILLAGE CARE CENTER,3939 WALNUT AVENUE,CARMICHAEL,95608,38.636523,-121.348341,SEAN.BELOUD@ESKATON.ORG,(916) 974-2060,35,,,,,,"https://www.google.com/maps/search/?api=1&query=38.636523,-121.348341"
30001168,CA030001168,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,27334.0,45638.0,,,MID-TOWN OAKS POST-ACUTE,2600 L STREET,SACRAMENTO,95816,38.571921,-121.472541,SKYLER.JOHNSON1@PACS.COM,(916) 321-9440,100,,,,,,"https://www.google.com/maps/search/?api=1&query=38.571921,-121.472541"
30001254,CA030000973,OPEN,LICENSED AND CERTIFIED,SAN JOAQUIN,6077,38292.0,42744.0,,,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,1777 W. YOSEMITE AVENUE,MANTECA,95337,37.798209,-121.246101,MELINDA.R.HAMON@KP.ORG,(209) 735-3281,38,,,,,,"https://www.google.com/maps/search/?api=1&query=37.798209,-121.246101"
30001525,CA030001525,OPEN,LICENSED AND CERTIFIED,EL DORADO,6017,35524.0,45671.0,,,BARTON HOSPITAL D/P SNF,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,38.911599,-119.9975895,,(530) 543-5885,48,,,,,,"https://www.google.com/maps/search/?api=1&query=38.911599,-119.9975895"
30001605,CA030001605,OPEN,LICENSED AND CERTIFIED,PLACER,6061,36441.0,45567.0,,,SIENA SKILLED NURSING & REHABILITATION CENTER,11600 EDUCATION STREET,AUBURN,95602,38.943243,-121.105881,NIMAPOURFATHI@LIFEGEN.NET,(408) 348-1219,105,,,,,,"https://www.google.com/maps/search/?api=1&query=38.943243,-121.105881"
30001615,CA030001615,OPEN,LICENSED AND CERTIFIED,TUOLUMNE,6109,36326.0,45565.0,,,GOLDEN SONORA CARE CENTER,19929 GREENLEY ROAD,SONORA,95370,37.983357,-120.3655005,GENESIS.LEININGER@GOLDENSONORAHC.COM,(209) 533-2500,210,,,,,,"https://www.google.com/maps/search/?api=1&query=37.983357,-120.3655005"
30001657,CA030001657,OPEN,LICENSED AND CERTIFIED,STANISLAUS,6099,36494.0,45484.0,CCRC,,COVENANT VILLAGE CARE CENTER,2125 N OLIVE AVE,TURLOCK,95382,37.512621,-120.840714,DCLORENZEN@COVLIVING.ORG,(209) 664-5300,50,,,,,,"https://www.google.com/maps/search/?api=1&query=37.512621,-120.840714"
30001812,CA030001534,OPEN,LICENSED AND CERTIFIED,YOLO,6113,25469.0,45700.0,,,WOODLAND POST-ACUTE,678 3RD STREET,WOODLAND,95695,38.672145,-121.771089,GLENM@ASPENHEALTH.COM,(530) 662-9643,91,,,,,,"https://www.google.com/maps/search/?api=1&query=38.672145,-121.771089"
30001815,CA030000043,OPEN,LICENSED AND CERTIFIED,YOLO,6113,26299.0,45470.0,,,COURTYARD HEALTH CARE CENTER,1850 E. 8TH STREET,DAVIS,95616,38.552607,-121.728393,COURTYARDREG@COVENANTCARE.COM,(530) 816-1461,112,,,,,,"https://www.google.com/maps/search/?api=1&query=38.552607,-121.728393"
30001817,CA030000008,OPEN,LICENSED AND CERTIFIED,YOLO,6113,25461.0,45729.0,,,COTTONWOOD HEALTHCARE CENTER,625 COTTONWOOD STREET,WOODLAND,95695,38.672982,-121.792734,RMEAD@ASPENHEALTH.COM,(530) 662-9193,98,,,,,,"https://www.google.com/maps/search/?api=1&query=38.672982,-121.792734"
30001819,CA030000075,OPEN,LICENSED AND CERTIFIED,SAN JOAQUIN,6077,24782.0,,,,"FULTON GARDENS POST ACUTE, LLC",537 E. FULTON STREET,STOCKTON,95204,37.985517,-121.293891,ELIZABETH.MILLAN@FULTONGARDENSPOSTACUTE.COM,(209) 466-2066,116,,,,,,"https://www.google.com/maps/search/?api=1&query=37.985517,-121.293891"
30001821,CA030000077,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,37565.0,45650.0,,,WOODSIDE HEALTHCARE CENTER,2240 NORTHROP AVENUE,SACRAMENTO,95825,38.581128,-121.4132625,APORTELA@CYPRESSH.COM,(916) 927-9300,59,,,,,,"https://www.google.com/maps/search/?api=1&query=38.581128,-121.4132625"
30001823,CA030000018,OPEN,LICENSED AND CERTIFIED,SAN JOAQUIN,6077,28853.0,,,,NOBLE CARE CENTER,2740 N. CALIFORNIA STREET,STOCKTON,95204,37.977642,-121.2901425,ADMINISTRATOR@NOBLECARECENTER.ORG,(209) 466-3522,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.977642,-121.2901425"
30001825,CA030000040,OPEN,LICENSED AND CERTIFIED,SAN JOAQUIN,6077,28170.0,45692.0,,,LODI NURSING & REHABILITATION,1334 S. HAM LANE,LODI,95242,38.11581,-121.287339,DOUGB@ASPENHEALTH.COM,(209) 334-3825,74,,,,,,"https://www.google.com/maps/search/?api=1&query=38.11581,-121.287339"
30001827,CA030000094,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,30656.0,45644.0,,,CITY CREEK POST ACUTE,6248 66TH AVENUE,SACRAMENTO,95823,38.491497,-121.4316045,NOEHLER@KALESTAHC.COM,(916) 392-4440,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.491497,-121.4316045"
30001829,CA030000563,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,31896.0,45546.0,,,ACC CARE CENTER,7801 RUSH RIVER DRIVE,SACRAMENTO,95831,38.484333,-121.525515,HWHEELER@ACCSV.ORG,(916) 393-9020,99,,,,,,"https://www.google.com/maps/search/?api=1&query=38.484333,-121.525515"
30001831,CA030001001,OPEN,LICENSED AND CERTIFIED,SACRAMENTO,6067,33382.0,45643.0,,,GRAMERCY COURT,2200 GRAMERCY DRIVE,SACRAMENTO,95825,38.606292,-121.3975575,DANBUSHNELL@LIFEGEN.NET,(408) 348-1219,120,,,,,,"https://www.google.com/maps/search/?api=1&query=38.606292,-121.3975575"
40000002,CA040000002,OPEN,LICENSED AND CERTIFIED,FRESNO,6019,28581.0,45618.0,,,KINGSBURG CENTER,1101 STROUD AVE,KINGSBURG,93631,36.525762,-119.555532,ADMINISTRATOR@KINGSBURGCENTER.COM,(559) 897-5881,86,,,,,,"https://www.google.com/maps/search/?api=1&query=36.525762,-119.555532"
